魑魅,t sʰ iː ˥   m e i ˨
魑魅魍魎,t sʰ iː ˥   m e i ˨   m ɔː ŋ ˩ ˧   l œː ŋ ˩ ˧
魔,m ɔː ˥
魔力,m ɔː ˥   l ɪ k ˨
魔咒,m ɔː ˥   t s ɐ u ˧
魔女,"m ɔː ˥   n ɵ y ˩ ˧, m ɔː ˥   l ɵ y ˩ ˧"
魔掌,m ɔː ˥   t s œː ŋ ˧ ˥
魔杖,m ɔː ˥   t s œː ŋ ˨
魔法,m ɔː ˥   f aː t ˧
魔法師,m ɔː ˥   f aː t ˧   s iː ˥
魔爪,m ɔː ˥   t s aː u ˧ ˥
魔王,m ɔː ˥   w ɔː ŋ ˨ ˩
魔界,m ɔː ˥   k aː i ˧
魔笛,m ɔː ˥   t ɛː k ˨
魔羯座,m ɔː ˥   kʰ iː t ˧   t s ɔː ˨
魔術,m ɔː ˥   s ɵ t ˨
魔術師,m ɔː ˥   s ɵ t ˨   s iː ˥
魔障,m ɔː ˥   t s œː ŋ ˧
魔高一尺，道高一丈,m ɔː ˥   k o u ˥   j ɐ t ˥   t sʰ ɛː k ˧   t o u ˨   k o u ˥   j ɐ t ˥   t s œː ŋ ˨
魔鬼,m ɔː ˥   k w ɐ i ˧ ˥
魖,h ɵ y ˥
魘,j iː m ˧ ˥
魘寐,j iː m ˧ ˥   m e i ˨
魙,t s iː m ˨
魚,j yː ˨ ˩
魚丸,j yː ˨ ˩   j yː n ˨ ˩
魚丸湯,j yː ˨ ˩   j yː n ˨ ˩   tʰ ɔː ŋ ˥
魚刺,j yː ˨ ˩   t sʰ iː ˧
魚塘,j yː ˨ ˩   tʰ ɔː ŋ ˨ ˩
魚塘博,j yː ˨ ˩   tʰ ɔː ŋ ˨ ˩   p ɔː k ˧
魚塘壆,j yː ˨ ˩   tʰ ɔː ŋ ˨ ˩   p ɔː k ˧
魚子,j yː ˨ ˩   t s iː ˧ ˥
魚子醬,j yː ˨ ˩   t s iː ˧ ˥   t s œː ŋ ˧
魚尾,j yː ˨ ˩   m e i ˩ ˧
魚尾夾,j yː ˨ ˩   m e i ˩ ˧   k aː p ˧ ˥
魚尾紋,j yː ˨ ˩   m e i ˩ ˧   m ɐ n ˨ ˩
魚尾釘,j yː ˨ ˩   m e i ˩ ˧   t ɛː ŋ ˥
魚市,j yː ˨ ˩   s iː ˩ ˧
魚市場,j yː ˨ ˩   s iː ˩ ˧   t sʰ œː ŋ ˨ ˩
魚扒,j yː ˨ ˩   pʰ aː ˧ ˥
魚旦,j yː ˨ ˩   t aː n ˧ ˥
魚旦河,j yː ˨ ˩   t aː n ˧ ˥   h ɔː ˧ ˥
魚旦麪,j yː ˨ ˩   t aː n ˧ ˥   m iː n ˨
魚旦麵,j yː ˨ ˩   t aː n ˧ ˥   m iː n ˨
魚春,j yː ˨ ˩   t sʰ ɵ n ˥
魚柳,j yː ˨ ˩   l ɐ u ˩ ˧
魚檔,j yː ˧ ˥   t ɔː ŋ ˧
魚水,j yː ˨ ˩   s ɵ y ˧ ˥
魚池,j yː ˨ ˩   t sʰ iː ˨ ˩
魚油,j yː ˨ ˩   j ɐ u ˨ ˩
魚游釜中,j yː ˨ ˩   j ɐ u ˨ ˩   f uː ˧ ˥   t s ʊ ŋ ˥
魚湯,j yː ˨ ˩   tʰ ɔː ŋ ˥
魚片,j yː ˨ ˩   pʰ iː n ˧ ˥
魚生,j yː ˨ ˩   s aː ŋ ˥
魚生粥,j yː ˨ ˩   s aː ŋ ˥   t s ʊ k ˥
魚目混珠,j yː ˨ ˩   m ʊ k ˨   w ɐ n ˨   t s yː ˥
魚種,j yː ˨ ˩   t s ʊ ŋ ˧ ˥
魚米之鄉,j yː ˨ ˩   m ɐ i ˩ ˧   t s iː ˥   h œː ŋ ˥
魚網,j yː ˨ ˩   m ɔː ŋ ˩ ˧
魚缸,j yː ˨ ˩   k ɔː ŋ ˥
魚群,j yː ˨ ˩   kʰ w ɐ n ˨ ˩
魚翅,j yː ˨ ˩   t sʰ iː ˧
魚翅羹,j yː ˨ ˩   t sʰ iː ˧   k ɐ ŋ ˥
魚肉,j yː ˨ ˩   j ʊ k ˨
魚肉人民,j yː ˨ ˩   j ʊ k ˨   j ɐ n ˨ ˩   m ɐ n ˨ ˩
魚肉鄉里,j yː ˨ ˩   j ʊ k ˨   h œː ŋ ˥   l e i ˩ ˧
魚肚,j yː ˨ ˩   tʰ o u ˩ ˧
魚肚白,j yː ˨ ˩   tʰ o u ˩ ˧   p aː k ˨
魚肝,j yː ˨ ˩   k ɔː n ˥
魚肝油,j yː ˨ ˩   k ɔː n ˥   j ɐ u ˨ ˩
魚腥,j yː ˨ ˩   s ɪ ŋ ˥
魚腥味,j yː ˨ ˩   s ɪ ŋ ˥   m e i ˨
魚腩,"j yː ˨ ˩   n aː m ˩ ˧, j yː ˨ ˩   l aː m ˩ ˧"
魚膥,j yː ˨ ˩   t sʰ ɵ n ˥
魚與熊掌,j yː ˨ ˩   j yː ˩ ˧   h ʊ ŋ ˨ ˩   t s œː ŋ ˧ ˥
魚與熊掌不可兼得,j yː ˨ ˩   j yː ˩ ˧   h ʊ ŋ ˨ ˩   t s œː ŋ ˧ ˥   p ɐ t ˥   h ɔː ˧ ˥   k iː m ˥   t ɐ k ˥
魚茸,j yː ˨ ˩   j ʊ ŋ ˨ ˩
魚蓉,j yː ˨ ˩   j ʊ ŋ ˨ ˩
魚蛋,j yː ˨ ˩   t aː n ˧ ˥
魚蛋河,j yː ˨ ˩   t aː n ˧ ˥   h ɔː ˧ ˥
魚蛋麪,j yː ˨ ˩   t aː n ˧ ˥   m iː n ˨
魚蛋麵,j yː ˨ ˩   t aː n ˧ ˥   m iː n ˨
魚融,j yː ˨ ˩   j ʊ ŋ ˨ ˩
魚販,j yː ˨ ˩   f aː n ˧
魚貫,j yː ˨ ˩   k uː n ˧
魚貫而入,j yː ˨ ˩   k uː n ˧   j iː ˨ ˩   j ɐ p ˨
魚鉤,j yː ˨ ˩   k ɐ u ˥
魚雁,"j yː ˨ ˩   ŋ aː n ˨, j yː ˨ ˩   aː n ˨"
魚雁往返,"j yː ˨ ˩   ŋ aː n ˨   w ɔː ŋ ˩ ˧   f aː n ˧ ˥, j yː ˨ ˩   aː n ˨   w ɔː ŋ ˩ ˧   f aː n ˧ ˥"
魚雷,j yː ˨ ˩   l ɵ y ˨ ˩
魚雷艇,j yː ˨ ˩   l ɵ y ˨ ˩   tʰ ɪ ŋ ˩ ˧
魚類,j yː ˨ ˩   l ɵ y ˨
魚類學,j yː ˨ ˩   l ɵ y ˨   h ɔː k ˨
魚餌,"j yː ˨ ˩   n e i ˨, j yː ˨ ˩   l e i ˨"
魚香茄子,j yː ˨ ˩   h œː ŋ ˥   kʰ ɛː ˧ ˥   t s iː ˧ ˥
魚骨,j yː ˨ ˩   k w ɐ t ˥
魚鬆,j yː ˨ ˩   s ʊ ŋ ˥
魚鰓,j yː ˨ ˩   s ɔː i ˥
魚鰭,j yː ˨ ˩   kʰ e i ˨ ˩
魚鰾,j yː ˨ ˩   pʰ iː u ˩ ˧
魚鱗,j yː ˨ ˩   l ɵ n ˨ ˩
魚鱗片,j yː ˨ ˩   l ɵ n ˨ ˩   pʰ iː n ˧
魚鱗癬,j yː ˨ ˩   l ɵ n ˨ ˩   s iː n ˧ ˥
魚龍曼衍,j yː ˨ ˩   l ʊ ŋ ˨ ˩   m aː n ˨   j iː n ˧ ˥
魛,t o u ˥
魟,"k ʊ ŋ ˥, h ʊ ŋ ˨ ˩"
魠,tʰ ɔː k ˧
魦,s aː ˥
魨,tʰ yː n ˨ ˩
魫,t sʰ ɐ m ˨ ˩
魬,p aː n ˧ ˥
魯,l o u ˩ ˧
魯凱族,l o u ˩ ˧   h ɔː i ˧ ˥   t s ʊ k ˨
魯莽,l o u ˩ ˧   m ɔː ŋ ˨ ˩
魯莽行事,l o u ˩ ˧   m ɔː ŋ ˨ ˩   h ɐ ŋ ˨ ˩   s iː ˨
魯魚亥豕,l o u ˩ ˧   j yː ˨ ˩   h ɔː i ˨   t sʰ iː ˧ ˥
魰,m ɐ n ˨ ˩
魱,"w uː ˨ ˩, w uː ˨"
魴,f ɔː ŋ ˨ ˩
魵,"f ɐ n ˨ ˩, f ɐ n ˩ ˧"
魶,n aː p ˨
魷,j ɐ u ˨ ˩
魷魚,j ɐ u ˨ ˩   j yː ˧ ˥
魼,"h ɵ y ˥, kʰ ɵ y ˥"
魾,"pʰ e i ˥, pʰ e i ˨ ˩"
鮀,tʰ ɔː ˨ ˩
鮂,t sʰ ɐ u ˨ ˩
鮅,p iː t ˥
鮆,"t sʰ ɐ i ˩ ˧, t s ɐ i ˥"
鮇,m e i ˨
鮈,kʰ ɵ y ˥
鮐,tʰ ɔː i ˨ ˩
鮑,"p aː u ˥, p aː u ˨"
鮑魚,p aː u ˥   j yː ˨ ˩
鮒,f uː ˨
鮓,t s aː ˧ ˥
鮓斗,t s aː ˧ ˥   t ɐ u ˧ ˥
鮓皮,t s aː ˧ ˥   pʰ e i ˨ ˩
鮚,k iː t ˧
鮛,s ʊ k ˥
鮞,j iː ˨ ˩
鮠,"ŋ ɐ i ˨ ˩, w ɐ i ˨ ˩"
鮡,s iː u ˨
鮤,l iː t ˨
鮦,"t ʊ ŋ ˨ ˩, tʰ ʊ ŋ ˧, t s ɐ u ˨"
鮨,"kʰ e i ˨ ˩, ŋ ɐ i ˨, t s iː ˥"
鮪,f uː i ˧ ˥
鮪魚,f uː i ˧ ˥   j yː ˨ ˩
鮫,k aː u ˥
鮭,k w ɐ i ˥
鮭魚,k w ɐ i ˥   j yː ˨ ˩
鮮,"s iː n ˥, s iː n ˧ ˥"
鮮乳,s iː n ˥   j yː ˩ ˧
鮮亮,s iː n ˥   l œː ŋ ˨
鮮味,s iː n ˥   m e i ˨
鮮奶,"s iː n ˥   n aː i ˩ ˧, s iː n ˥   l aː i ˩ ˧"
鮮奶油,"s iː n ˥   n aː i ˩ ˧   j ɐ u ˨ ˩, s iː n ˥   l aː i ˩ ˧   j ɐ u ˨ ˩"
鮮嫩,"s iː n ˥   n yː n ˨, s iː n ˥   l yː n ˨"
鮮少,s iː n ˧ ˥   s iː u ˧ ˥
鮮度,s iː n ˥   t o u ˨
鮮彩,s iː n ˥   t sʰ ɔː i ˧ ˥
鮮明,s iː n ˥   m ɪ ŋ ˨ ˩
鮮明對比,s iː n ˥   m ɪ ŋ ˨ ˩   t ɵ y ˧   p e i ˧ ˥
鮮有,s iː n ˧ ˥   j ɐ u ˩ ˧
鮮果,s iː n ˥   k w ɔː ˧ ˥
鮮甜,s iː n ˥   tʰ iː m ˨ ˩
鮮紅,s iː n ˥   h ʊ ŋ ˨ ˩
鮮紅色,s iː n ˥   h ʊ ŋ ˨ ˩   s ɪ k ˥
鮮綠,s iː n ˥   l ʊ k ˨
鮮綠色,s iː n ˥   l ʊ k ˨   s ɪ k ˥
鮮美,s iː n ˥   m e i ˩ ˧
鮮肉,s iː n ˥   j ʊ k ˨
鮮艷,s iː n ˥   j iː m ˨
鮮花,s iː n ˥   f aː ˥
鮮蝦腸粉,s iː n ˥   h aː ˥   t sʰ œː ŋ ˧ ˥   f ɐ n ˧ ˥
鮮血,s iː n ˥   h yː t ˧
鮮血淋漓,s iː n ˥   h yː t ˧   l ɐ m ˨ ˩   l e i ˨ ˩
鮮衣美食,s iː n ˥   j iː ˥   m e i ˩ ˧   s ɪ k ˨
鮮魚,s iː n ˥   j yː ˨ ˩
鮮麗,s iː n ˥   l ɐ i ˨
鮶,k w ɐ n ˥
鮸,m iː n ˩ ˧
鮹,"s aː u ˥, s iː u ˥"
鮻,l ɛː ŋ ˨ ˩
鮿,t s iː p ˧
鯀,k w ɐ n ˧ ˥
鯁,kʰ ɐ ŋ ˧ ˥
鯁,k ɐ ŋ ˧ ˥
鯁唔落,kʰ ɐ ŋ ˧ ˥   m ̩ ˨ ˩   l ɔː k ˨
鯁死,kʰ ɐ ŋ ˧ ˥   s e i ˧ ˥
鯁親,kʰ ɐ ŋ ˧ ˥   t sʰ ɐ n ˥
鯁頸,kʰ ɐ ŋ ˧ ˥   k ɛː ŋ ˧ ˥
鯁骨,kʰ ɐ ŋ ˧ ˥   k w ɐ t ˥
鯆,"p o u ˥, pʰ o u ˥"
鯇,w aː n ˩ ˧
鯈,"j ɐ u ˨ ˩, tʰ iː u ˨ ˩"
鯉,l e i ˩ ˧
鯉躍龍門,l e i ˩ ˧   j œː k ˨   l ʊ ŋ ˨ ˩   m uː n ˨ ˩
鯉魚,l e i ˩ ˧   j yː ˨ ˩
鯉魚池,l e i ˩ ˧   j yː ˨ ˩   t sʰ iː ˨ ˩
鯉魚潭,l e i ˩ ˧   j yː ˨ ˩   tʰ aː m ˨ ˩
鯊,s aː ˥
鯊魚,s aː ˥   j yː ˨ ˩
鯊魚肉,s aː ˥   j yː ˨ ˩   j ʊ k ˨
鯔,t s iː ˥
鯕,kʰ e i ˨ ˩
鯖,t sʰ ɪ ŋ ˥
鯖魚,t sʰ ɪ ŋ ˥   j yː ˨ ˩
鯗,s œː ŋ ˧ ˥
鯗魚,s œː ŋ ˧ ˥   j yː ˨ ˩
鯚,k w ɐ i ˧
鯛,t iː u ˥
鯛魚,t iː u ˥   j yː ˨ ˩
鯜,t sʰ iː p ˧
鯞,t s ɐ u ˧ ˥
鯠,l ɔː i ˨ ˩
鯡,f e i ˥
鯡魚,f e i ˥   j yː ˨ ˩
鯢,ŋ ɐ i ˨ ˩
鯢魚,"ŋ ɐ i ˨ ˩   j yː ˨ ˩, ɐ i ˨ ˩   j yː ˨ ˩"
鯤,k w ɐ n ˥
鯥,l ʊ k ˨
鯧,t sʰ œː ŋ ˥
鯧魚,t sʰ œː ŋ ˥   j yː ˨ ˩
鯨,kʰ ɪ ŋ ˨ ˩
鯨吞,kʰ ɪ ŋ ˨ ˩   tʰ ɐ n ˥
鯨油,kʰ ɪ ŋ ˨ ˩   j ɐ u ˨ ˩
鯨鬚,kʰ ɪ ŋ ˨ ˩   s o u ˥
鯨魚,kʰ ɪ ŋ ˨ ˩   j yː ˨ ˩
鯪,"l ɛː ŋ ˨ ˩, l ɪ ŋ ˨ ˩"
鯪魚,l ɛː ŋ ˨ ˩   j yː ˧ ˥
鯪鯉,l ɪ ŋ ˨ ˩   l e i ˩ ˧
鯫,t s ɐ u ˥
鯭,m aː ŋ ˥
鯰,n iː m ˨ ˩
鯰魚,n iː m ˨ ˩   j yː ˨ ˩
鯷,tʰ ɐ i ˨ ˩
鯸,h ɐ u ˨ ˩
鯽,t s ɪ k ˥
鯽魚,t s ɪ k ˥   j yː ˨ ˩
鯿,p iː n ˧ ˥
鰂,t s ɐ k ˥
鰅,"j ʊ ŋ ˨ ˩, j yː ˨ ˩"
鰆,t sʰ ɵ n ˥
鰈,t iː p ˨
鰉,w ɔː ŋ ˨ ˩
鰋,j iː n ˧ ˥
鰌,"t sʰ ɐ u ˥, j ɐ u ˨ ˩"
鰍,t sʰ ɐ u ˥
鰐,ŋ ɔː k ˨
鰐魚皮,"ŋ ɔː k ˨   j yː ˨ ˩   pʰ e i ˨ ˩, ɔː k ˨   j yː ˨ ˩   pʰ e i ˨ ˩"
鰒,f ʊ k ˥
鰓,s ɔː i ˥
鰔,k ɐ m ˧
鰕,h aː ˥
鰜,k iː m ˥
鰝,h o u ˨
鰡,l ɐ u ˨ ˩
鰣,s iː ˨ ˩
鰣魚,s iː ˨ ˩   j yː ˨ ˩
鰤,s iː ˥
鰥,k w aː n ˥
鰥夫,k w aː n ˥   f uː ˥
鰥寡,k w aː n ˥   k w aː ˧ ˥
鰥寡孤獨,k w aː n ˥   k w aː ˧ ˥   k uː ˥   t ʊ k ˨
鰥居,k w aː n ˥   k ɵ y ˥
鰨,"tʰ aː p ˧, tʰ aː t ˧"
鰨沙,tʰ aː t ˧   s aː ˥
鰨沙魚,tʰ aː t ˧   s aː ˥   j yː ˧ ˥
鰩,j iː u ˨ ˩
鰩魚,j iː u ˨ ˩   j yː ˨ ˩
鰫,"j ʊ ŋ ˨ ˩, s ʊ ŋ ˨ ˩"
鰬,kʰ iː n ˨ ˩
鰭,kʰ e i ˨ ˩
鰱,l iː n ˨ ˩
鰲,ŋ o u ˨ ˩
鰲頭,"ŋ o u ˨ ˩   tʰ ɐ u ˨ ˩, o u ˨ ˩   tʰ ɐ u ˨ ˩"
鰳,l ɐ k ˨
鰴,f ɐ i ˥
鰵,m ɐ n ˩ ˧
鰶,m ɐ n ˩ ˧
鰷,tʰ iː u ˨ ˩
鰹,k iː n ˥
鰻,m aː n ˨ ˩
鰻魚,m aː n ˨   j yː ˨ ˩
鰻鱺,m aː n ˨ ˩   l e i ˨ ˩
鰼,t s aː p ˨
鰽,t sʰ o u ˨ ˩
鰾,pʰ iː u ˩ ˧
鰾膠,pʰ iː u ˩ ˧   k aː u ˥
鰿,t s ɪ k ˥
鱁,t s ʊ k ˨
鱄,t s yː n ˥
鱅,t s ʊ ŋ ˨ ˩
鱅魚,j ʊ ŋ ˨ ˩   j yː ˨ ˩
鱆,t s œː ŋ ˥
鱈,s yː t ˧
鱈魚,s yː t ˧   j yː ˨ ˩
鱉,p iː t ˧
鱉甲,p iː t ˧   k aː p ˧
鱉魚,p iː t ˧   j yː ˨ ˩
鱊,w ɐ t ˨
鱍,p uː t ˨
鱎,k iː u ˧ ˥
鱐,s ʊ k ˥
鱒,"t sʰ yː n ˩ ˧, t s yː n ˥"
鱒魚,t s yː n ˥   j yː ˨ ˩
鱓,s iː n ˩ ˧
鱔,s iː n ˩ ˧
鱔魚,s iː n ˩ ˧   j yː ˨ ˩
鱖,"k w ɐ i ˧, kʰ yː t ˧"
鱗,l ɵ n ˨ ˩
鱗形,l ɵ n ˨ ˩   j ɪ ŋ ˨ ˩
鱗次櫛比,l ɵ n ˨ ˩   t sʰ iː ˧   t s iː t ˧   p e i ˧ ˥
鱗毛,l ɵ n ˨ ˩   m o u ˨ ˩
鱗爪,l ɵ n ˨ ˩   t s aː u ˧ ˥
鱗片,l ɵ n ˨ ˩   pʰ iː n ˧
鱗片狀,l ɵ n ˨ ˩   pʰ iː n ˧   t s ɔː ŋ ˨
鱗甲,l ɵ n ˨ ˩   k aː p ˧
鱘,t sʰ ɐ m ˨ ˩
鱘魚,t sʰ ɐ m ˨ ˩   j yː ˨ ˩
鱟,h ɐ u ˨
鱟魚,h ɐ u ˨   j yː ˨ ˩
鱠,kʰ uː i ˧ ˥
鱣,t s iː n ˥
鱧,l ɐ i ˩ ˧
鱨,s œː ŋ ˨ ˩
鱭,t sʰ ɐ i ˩ ˧
鱮,t s ɵ y ˨
鱲,"l aː p ˨, l iː p ˨"
鱵,t s ɐ m ˥
鱷,ŋ ɔː k ˨
鱷魚,"ŋ ɔː k ˨   j yː ˨ ˩, ɔː k ˨   j yː ˨ ˩"
鱷魚皮,"ŋ ɔː k ˨   j yː ˨ ˩   pʰ e i ˨ ˩, ɔː k ˨   j yː ˨ ˩   pʰ e i ˨ ˩"
鱷魚頭,"ŋ ɔː k ˨   j yː ˨ ˩   tʰ ɐ u ˨ ˩, ɔː k ˨   j yː ˨ ˩   tʰ ɐ u ˨ ˩"
鱸,l o u ˨ ˩
鱸魚,l o u ˨ ˩   j yː ˨ ˩
鱺,l e i ˨ ˩
鱽,t o u ˥
鲀,tʰ yː n ˨ ˩
鲂,f ɔː ŋ ˨ ˩
鲃,p aː ˥
鲊,t s aː ˧ ˥
鲐,tʰ ɔː i ˨ ˩
鲒,k iː t ˧
鲕,j iː ˨ ˩
鲖,tʰ ʊ ŋ ˧
鲚,t sʰ ɐ i ˩ ˧
鲛,k aː u ˥
鲦,tʰ iː u ˨ ˩
鲧,k w ɐ n ˧ ˥
鲩,w aː n ˩ ˧
鲰,t s ɐ u ˥
鲵,ŋ ɐ i ˨ ˩
鲶,n iː m ˨ ˩
鲻,t s iː ˥
鲿,s œː ŋ ˨ ˩
鳀,tʰ ɐ i ˨ ˩
鳆,f ʊ k ˥
鳇,w ɔː ŋ ˨ ˩
鳎,tʰ aː p ˧
鳒,k iː m ˥
鳚,"tʰ ɔː ˩ ˧, w aː i ˧"
鳛,t s aː p ˨
鳜,k w ɐ i ˧
鳣,t s iː n ˥
鳥,n iː u ˩ ˧
鳥叫,"n iː u ˩ ˧   k iː u ˧, l iː u ˩ ˧   k iː u ˧"
鳥叫聲,"n iː u ˩ ˧   k iː u ˧   s ɛː ŋ ˥, l iː u ˩ ˧   k iː u ˧   s ɛː ŋ ˥"
鳥嘌呤,"n iː u ˩ ˧   pʰ iː u ˥   l ɪ ŋ ˨ ˩, l iː u ˩ ˧   pʰ iː u ˥   l ɪ ŋ ˨ ˩"
鳥嘴,"n iː u ˩ ˧   t s ɵ y ˧ ˥, l iː u ˩ ˧   t s ɵ y ˧ ˥"
鳥巢,"n iː u ˩ ˧   t sʰ aː u ˨ ˩, l iː u ˩ ˧   t sʰ aː u ˨ ˩"
鳥槍,"n iː u ˩ ˧   t sʰ œː ŋ ˥, l iː u ˩ ˧   t sʰ œː ŋ ˥"
鳥為食亡,"n iː u ˩ ˧   w ɐ i ˨ ˩   s ɪ k ˨   m ɔː ŋ ˨ ˩, l iː u ˩ ˧   w ɐ i ˨ ˩   s ɪ k ˨   m ɔː ŋ ˨ ˩"
鳥獸,"n iː u ˩ ˧   s ɐ u ˧, l iː u ˩ ˧   s ɐ u ˧"
鳥獸散,"n iː u ˩ ˧   s ɐ u ˧   s aː n ˧, l iː u ˩ ˧   s ɐ u ˧   s aː n ˧"
鳥瞰,"n iː u ˩ ˧   h ɐ m ˧, l iː u ˩ ˧   h ɐ m ˧"
鳥瞰圖,"n iː u ˩ ˧   h ɐ m ˧   tʰ o u ˨ ˩, l iː u ˩ ˧   h ɐ m ˧   tʰ o u ˨ ˩"
鳥籠,"n iː u ˩ ˧   l ʊ ŋ ˨ ˩, l iː u ˩ ˧   l ʊ ŋ ˨ ˩"
鳥聲,"n iː u ˩ ˧   s ɛː ŋ ˥, l iː u ˩ ˧   s ɛː ŋ ˥"
鳥蛋,"n iː u ˩ ˧   t aː n ˨, l iː u ˩ ˧   t aː n ˨"
鳥語,"n iː u ˩ ˧   j yː ˩ ˧, l iː u ˩ ˧   j yː ˩ ˧"
鳥語花香,"n iː u ˩ ˧   j yː ˩ ˧   f aː ˥   h œː ŋ ˥, l iː u ˩ ˧   j yː ˩ ˧   f aː ˥   h œː ŋ ˥"
鳥類,"n iː u ˩ ˧   l ɵ y ˨, l iː u ˩ ˧   l ɵ y ˨"
鳥類學,"n iː u ˩ ˧   l ɵ y ˨   h ɔː k ˨, l iː u ˩ ˧   l ɵ y ˨   h ɔː k ˨"
鳥類學家,"n iː u ˩ ˧   l ɵ y ˨   h ɔː k ˨   k aː ˥, l iː u ˩ ˧   l ɵ y ˨   h ɔː k ˨   k aː ˥"
鳥鳴,"n iː u ˩ ˧   m ɪ ŋ ˨ ˩, l iː u ˩ ˧   m ɪ ŋ ˨ ˩"
鳦,"j yː t ˧, j yː t ˨"
鳧,f uː ˨ ˩
鳩,"k ɐ u ˥, kʰ ɐ u ˧ ˥"
鳩佔鵲巢,k ɐ u ˥   t s iː m ˧   t s œː k ˧   t sʰ aː u ˨ ˩
鳭,t o u ˥
鳱,"k ɔː n ˥, h ɔː n ˨"
鳲,s iː ˥
鳳,f ʊ ŋ ˨
鳳凰,f ʊ ŋ ˨   w ɔː ŋ ˨ ˩
鳳姐,f ʊ ŋ ˨   t s ɛː ˧ ˥
鳳樓,f ʊ ŋ ˨   l ɐ u ˧ ˥
鳳爪,f ʊ ŋ ˨   t s aː u ˧ ˥
鳴,m ɪ ŋ ˨ ˩
鳴叫,m ɪ ŋ ˨ ˩   k iː u ˧
鳶,j yː n ˥
鳶尾科,j yː n ˥   m e i ˩ ˧   f ɔː ˥
鳶尾花,j yː n ˥   m e i ˩ ˧   f aː ˥
鳷,t s iː ˥
鳹,l ɪ ŋ ˨ ˩
鳺,f uː ˥
鳿,j ʊ k ˨
鴀,f ɐ u ˨ ˩
鴃,kʰ yː t ˧
鴄,pʰ ɐ t ˥
鴆,t s ɐ m ˨
鴆酒,t s ɐ m ˨   t s ɐ u ˧ ˥
鴇,p o u ˧ ˥
鴇母,p o u ˧ ˥   m o u ˩ ˧
鴈,ŋ aː n ˨
鴉,"aː ˥, ŋ aː ˥"
鴉片,"aː ˥   pʰ iː n ˧, ŋ aː ˥   pʰ iː n ˧"
鴉片戰爭,"aː ˥   pʰ iː n ˧   t s iː n ˧   t s ɐ ŋ ˥, ŋ aː ˥   pʰ iː n ˧   t s iː n ˧   t s ɐ ŋ ˥"
鴉片貿易,"aː ˥   pʰ iː n ˧   m ɐ u ˨   j ɪ k ˨, ŋ aː ˥   pʰ iː n ˧   m ɐ u ˨   j ɪ k ˨"
鴉雀無聲,"aː ˥   t s œː k ˧   m o u ˨ ˩   s ɪ ŋ ˥, ŋ aː ˥   t s œː k ˧   m o u ˨ ˩   s ɪ ŋ ˥"
鴐,k aː ˥
鴒,l ɪ ŋ ˨ ˩
鴔,f ʊ k ˨
鴕,tʰ ɔː ˨ ˩
鴕鳥,"tʰ ɔː ˨ ˩   n iː u ˩ ˧, tʰ ɔː ˨ ˩   l iː u ˩ ˧"
鴗,l ɐ p ˨
鴛,"j iː n ˥, j yː n ˥"
鴛鴦,j yː n ˥   j œː ŋ ˥
鴛鴦戲水,j yː n ˥   j œː ŋ ˥   h e i ˧   s ɵ y ˧ ˥
鴛鴦筷,j yː n ˥   j œː ŋ ˥   f aː i ˧
鴛鴦茶,j yː n ˥   j œː ŋ ˥   t sʰ aː ˨ ˩
鴛鴦襪,j yː n ˥   j œː ŋ ˥   m ɐ t ˨
鴛鴦門,j yː n ˥   j œː ŋ ˥   m uː n ˨ ˩
鴛鴦鞋,j yː n ˥   j œː ŋ ˥   h aː i ˨ ˩
鴝,kʰ ɵ y ˨ ˩
鴞,h iː u ˥
鴟,t sʰ iː ˥
鴟鴞,t sʰ iː ˥   h iː u ˥
鴟鵂,t sʰ iː ˥   j ɐ u ˥
鴠,tʰ aː n ˧
鴣,k uː ˥
鴥,w ɐ t ˨
鴦,j œː ŋ ˥
鴨,"aː p ˧, ŋ aː p ˧"
鴨,"ŋ aː p ˧, aː p ˧"
鴨叫,"aː p ˧   k iː u ˧, ŋ aː p ˧   k iː u ˧"
鴨咀帽,"ŋ aː p ˧   t s ɵ y ˧ ˥   m o u ˧ ˥, aː p ˧   t s ɵ y ˧ ˥   m o u ˧ ˥"
鴨嘴,"aː p ˧   t s ɵ y ˧ ˥, ŋ aː p ˧   t s ɵ y ˧ ˥"
鴨嘴帽,"ŋ aː p ˧   t s ɵ y ˧ ˥   m o u ˧ ˥, aː p ˧   t s ɵ y ˧ ˥   m o u ˧ ˥"
鴨嘴獸,"aː p ˧   t s ɵ y ˧ ˥   s ɐ u ˧, ŋ aː p ˧   t s ɵ y ˧ ˥   s ɐ u ˧"
鴨掌,"aː p ˧   t s œː ŋ ˧ ˥, ŋ aː p ˧   t s œː ŋ ˧ ˥"
鴨春,"ŋ aː p ˧   t sʰ ɵ n ˥, aː p ˧   t sʰ ɵ n ˥"
鴨毛,"aː p ˧   m o u ˨ ˩, ŋ aː p ˧   m o u ˨ ˩"
鴨絨,"aː p ˧   j ʊ ŋ ˨ ˩, ŋ aː p ˧   j ʊ ŋ ˨ ˩, ŋ aː p ˧   j ʊ ŋ ˧ ˥"
鴨絨毛,"aː p ˧   j ʊ ŋ ˨ ˩   m o u ˨ ˩, ŋ aː p ˧   j ʊ ŋ ˨ ˩   m o u ˨ ˩, ŋ aː p ˧   j ʊ ŋ ˧ ˥   m o u ˨ ˩"
鴨肉,"aː p ˧   j ʊ k ˨, ŋ aː p ˧   j ʊ k ˨"
